Table with column headers in rows 2 through 4.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33
072,061,072,005,Puerto Rico,Guaynabo Municipio,101679,209,93765,1073,6377,1011,2522,493,3855,792,1140,385,397,243,Puerto Rico,Aguadilla Municipio,64515,796,58541,955,5974,795,4564,745,1410,343,16,25
072,071,072,005,Puerto Rico,Isabela Municipio,47192,147,44836,556,1748,502,1368,472,380,188,608,328,,,Puerto Rico,Aguadilla Municipio,64515,796,58541,955,5974,795,4564,745,1410,343,56,54
072,083,072,005,Puerto Rico,Las Marías Municipio,11989,50,11004,271,942,249,461,209,481,213,34,38,9,14,Puerto Rico,Aguadilla Municipio,64515,796,58541,955,5974,795,4564,745,1410,343,14,21
072,097,072,005,Puerto Rico,Mayagüez Municipio,92755,181,83516,993,7973,941,5129,841,2844,518,985,348,281,142,Puerto Rico,Aguadilla Municipio,64515,796,58541,955,5974,795,4564,745,1410,343,103,114
072,099,072,005,Puerto Rico,Moca Municipio,43739,183,40092,771,3072,774,2009,708,1063,414,541,353,34,52,Puerto Rico,Aguadilla Municipio,64515,796,58541,955,5974,795,4564,745,1410,343,229,215
072,109,072,005,Puerto Rico,Patillas Municipio,19779,98,18559,348,982,346,744,321,238,115,219,129,19,31,Puerto Rico,Aguadilla Municipio,64515,796,58541,955,5974,795,4564,745,1410,343,26,42
072,113,072,005,Puerto Rico,Ponce Municipio,178070,278,158364,1532,16871,1366,12915,1260,3956,578,2397,494,438,237,Puerto Rico,Aguadilla Municipio,64515,796,58541,955,5974,795,4564,745,1410,343,43,53
072,125,072,005,Puerto Rico,San Germán Municipio,37208,145,34249,580,2540,567,1850,546,690,241,350,182,69,66,Puerto Rico,Aguadilla Municipio,64515,796,58541,955,5974,795,4564,745,1410,343,55,53
072,127,072,005,Puerto Rico,San Juan Municipio,419840,413,368481,2301,45456,2127,30902,1756,14554,1220,3799,652,2104,387,Puerto Rico,Aguadilla Municipio,64515,796,58541,955,5974,795,4564,745,1410,343,168,87
072,131,072,005,Puerto Rico,San Sebastián Municipio,47004,140,42257,988,4098,990,3043,766,1055,459,638,228,11,18,Puerto Rico,Aguadilla Municipio,64515,796,58541,955,5974,795,4564,745,1410,343,22,34
072,133,072,005,Puerto Rico,Santa Isabel Municipio,22619,84,21033,435,1400,436,916,353,484,227,178,161,8,13,Puerto Rico,Aguadilla Municipio,64515,796,58541,955,5974,795,4564,745,1410,343,35,55
072,009,072,007,Puerto Rico,Aibonito Municipio,26722,122,25422,369,1170,333,889,302,281,174,130,112,,,Puerto Rico,Aguas Buenas Municipio,31204,418,29983,360,1221,368,495,226,726,293,52,83
072,015,072,007,Puerto Rico,Arroyo Municipio,18809,99,17002,570,1616,507,1149,449,467,228,191,160,,,Puerto Rico,Aguas Buenas Municipio,31204,418,29983,360,1221,368,495,226,726,293,59,88
072,021,072,007,Puerto Rico,Bayamón Municipio,218415,278,196841,1398,19372,1322,10625,928,8747,867,1942,405,260,152,Puerto Rico,Aguas Buenas Municipio,31204,418,29983,360,1221,368,495,226,726,293,67,75
072,025,072,007,Puerto Rico,Caguas Municipio,141357,220,129604,1129,10775,1085,7447,1003,3328,715,793,293,185,124,Puerto Rico,Aguas Buenas Municipio,31204,418,29983,360,1221,368,495,226,726,293,240,180
072,031,072,007,Puerto Rico,Carolina Municipio,185139,265,167725,1433,15572,1385,9516,1026,6056,793,1490,389,352,163,Puerto Rico,Aguas Buenas Municipio,31204,418,29983,360,1221,368,495,226,726,293,74,119
072,035,072,007,Puerto Rico,Cayey Municipio,46824,144,42266,802,4192,809,3192,666,1000,440,312,176,54,46,Puerto Rico,Aguas Buenas Municipio,31204,418,29983,360,1221,368,495,226,726,293,15,24
072,041,072,007,Puerto Rico,Cidra Municipio,47371,172,42528,843,4251,827,2671,604,1580,496,580,249,12,20,Puerto Rico,Aguas Buenas Municipio,31204,418,29983,360,1221,368,495,226,726,293,113,104
072,061,072,007,Puerto Rico,Guaynabo Municipio,101679,209,93765,1073,6377,1011,2522,493,3855,792,1140,385,397,243,Puerto Rico,Aguas Buenas Municipio,31204,418,29983,360,1221,368,495,226,726,293,25,27
072,085,072,007,Puerto Rico,Las Piedras Municipio,38681,151,34607,689,3766,661,2125,593,1641,522,308,180,,,Puerto Rico,Aguas Buenas Municipio,31204,418,29983,360,1221,368,495,226,726,293,10,15
072,097,072,007,Puerto Rico,Mayagüez Municipio,92755,181,83516,993,7973,941,5129,841,2844,518,985,348,281,142,Puerto Rico,Aguas Buenas Municipio,31204,418,29983,360,1221,368,495,226,726,293,12,20
072,127,072,007,Puerto Rico,San Juan Municipio,419840,413,368481,2301,45456,2127,30902,1756,14554,1220,3799,652,2104,387,Puerto Rico,Aguas Buenas Municipio,31204,418,29983,360,1221,368,495,226,726,293,59,52
072,011,072,009,Puerto Rico,Añasco Municipio,29791,118,27983,540,1637,464,1294,440,343,148,144,113,27,31,Puerto Rico,Aibonito Municipio,27114,447,25422,369,1692,493,889,302,803,349,9,14
072,015,072,009,Puerto Rico,Arroyo Municipio,18809,99,17002,570,1616,507,1149,449,467,228,191,160,,,Puerto Rico,Aibonito Municipio,27114,447,25422,369,1692,493,889,302,803,349,51,65
072,019,072,009,Puerto Rico,Barranquitas Municipio,29973,150,28348,509,1502,459,775,335,727,362,102,61,21,36,Puerto Rico,Aibonito Municipio,27114,447,25422,369,1692,493,889,302,803,349,11,18
072,021,072,009,Puerto Rico,Bayamón Municipio,218415,278,196841,1398,19372,1322,10625,928,8747,867,1942,405,260,152,Puerto Rico,Aibonito Municipio,27114,447,25422,369,1692,493,889,302,803,349,23,26
072,041,072,009,Puerto Rico,Cidra Municipio,47371,172,42528,843,4251,827,2671,604,1580,496,580,249,12,20,Puerto Rico,Aibonito Municipio,27114,447,25422,369,1692,493,889,302,803,349,176,155
072,043,072,009,Puerto Rico,Coamo Municipio,38984,143,36660,494,2056,492,1615,457,441,247,249,167,19,22,Puerto Rico,Aibonito Municipio,27114,447,25422,369,1692,493,889,302,803,349,60,79
072,055,072,009,Puerto Rico,Guánica Municipio,22574,77,21140,419,1310,416,945,352,365,184,124,77,,,Puerto Rico,Aibonito Municipio,27114,447,25422,369,1692,493,889,302,803,349,29,33
072,063,072,009,Puerto Rico,Gurabo Municipio,42247,166,39511,633,2477,575,1378,505,1099,350,259,133,,,Puerto Rico,Aibonito Municipio,27114,447,25422,369,1692,493,889,302,803,349,76,108
072,073,072,009,Puerto Rico,Jayuya Municipio,18129,99,16665,455,1318,431,985,351,333,234,146,135,,,Puerto Rico,Aibonito Municipio,27114,447,25422,369,1692,493,889,302,803,349,21,35
072,075,072,009,Puerto Rico,Juana Díaz Municipio,52452,160,50101,490,2108,450,1476,369,632,270,243,144,,,Puerto Rico,Aibonito Municipio,27114,447,25422,369,1692,493,889,302,803,349,94,149
072,091,072,009,Puerto Rico,Manatí Municipio,48917,194,47306,428,1226,337,827,251,399,215,380,166,5,8,Puerto Rico,Aibonito Municipio,27114,447,25422,369,1692,493,889,302,803,349,44,49
072,113,072,009,Puerto Rico,Ponce Municipio,178070,278,158364,1532,16871,1366,12915,1260,3956,578,2397,494,438,237,Puerto Rico,Aibonito Municipio,27114,447,25422,369,1692,493,889,302,803,349,22,17
072,123,072,009,Puerto Rico,Salinas Municipio,31892,79,29486,546,1925,457,1505,403,420,254,471,235,10,15,Puerto Rico,Aibonito Municipio,27114,447,25422,369,1692,493,889,302,803,349,89,147
072,127,072,009,Puerto Rico,San Juan Municipio,419840,413,368481,2301,45456,2127,30902,1756,14554,1220,3799,652,2104,387,Puerto Rico,Aibonito Municipio,27114,447,25422,369,1692,493,889,302,803,349,89,75
072,133,072,009,Puerto Rico,Santa Isabel Municipio,22619,84,21033,435,1400,436,916,353,484,227,178,161,8,13,Puerto Rico,Aibonito Municipio,27114,447,25422,369,1692,493,889,302,803,349,1,127
072,149,072,009,Puerto Rico,Villalba Municipio,29703,125,27057,682,2141,618,1569,535,572,290,505,298,,,Puerto Rico,Aibonito Municipio,27114,447,25422,369,1692,493,889,302,803,349,8,12
072,003,072,011,Puerto Rico,Aguada Municipio,45222,147,42663,584,1988,550,1656,514,332,214,571,257,,,Puerto Rico,Añasco Municipio,29876,319,27983,540,1893,495,1294,440,599,213,11,17
072,005,072,011,Puerto Rico,Aguadilla Municipio,66521,187,58541,955,6463,875,4564,745,1899,453,1412,518,105,99,Puerto Rico,Añasco Municipio,29876,319,27983,540,1893,495,1294,440,599,213,90,85
072,023,072,011,Puerto Rico,Cabo Rojo Municipio,52531,127,48666,734,3240,621,2264,586,976,297,448,198,177,143,Puerto Rico,Añasco Municipio,29876,319,27983,540,1893,495,1294,440,599,213,72,86
072,065,072,011,Puerto Rico,Hatillo Municipio,42417,195,40315,590,1959,580,1349,450,610,314,143,108,,,Puerto Rico,Añasco Municipio,29876,319,27983,540,1893,495,1294,440,599,213,19,30
072,083,072,011,Puerto Rico,Las Marías Municipio,11989,50,11004,271,942,249,461,209,481,213,34,38,9,14,Puerto Rico,Añasco Municipio,29876,319,27983,540,1893,495,1294,440,599,213,38,60
072,097,072,011,Puerto Rico,Mayagüez Municipio,92755,181,83516,993,7973,941,5129,841,2844,518,985,348,281,142,Puerto Rico,Añasco Municipio,29876,319,27983,540,1893,495,1294,440,599,213,177,139
072,099,072,011,Puerto Rico,Moca Municipio,43739,183,40092,771,3072,774,2009,708,1063,414,541,353,34,52,Puerto Rico,Añasco Municipio,29876,319,27983,540,1893,495,1294,440,599,213,20,23
072,117,072,011,Puerto Rico,Rincón Municipio,16107,108,15486,239,427,206,218,134,209,146,173,117,21,34,Puerto Rico,Añasco Municipio,29876,319,27983,540,1893,495,1294,440,599,213,31,34
072,119,072,011,Puerto Rico,Río Grande Municipio,55490,191,49041,938,5781,882,2509,659,3272,750,568,295,100,155,Puerto Rico,Añasco Municipio,29876,319,27983,540,1893,495,1294,440,599,213,20,32
072,125,072,011,Puerto Rico,San Germán Municipio,37208,145,34249,580,2540,567,1850,546,690,241,350,182,69,66,Puerto Rico,Añasco Municipio,29876,319,27983,540,1893,495,1294,440,599,213,20,33
072,127,072,011,Puerto Rico,San Juan Municipio,419840,413,368481,2301,45456,2127,30902,1756,14554,1220,3799,652,2104,387,Puerto Rico,Añasco Municipio,29876,319,27983,540,1893,495,1294,440,599,213,63,55
072,131,072,011,Puerto Rico,San Sebastián Municipio,47004,140,42257,988,4098,990,3043,766,1055,459,638,228,11,18,Puerto Rico,Añasco Municipio,29876,319,27983,540,1893,495,1294,440,599,213,19,29
072,145,072,011,Puerto Rico,Vega Baja Municipio,63674,186,62596,322,863,252,478,140,385,193,196,92,19,29,Puerto Rico,Añasco Municipio,29876,319,27983,540,1893,495,1294,440,599,213,19,32
072,005,072,013,Puerto Rico,Aguadilla Municipio,66521,187,58541,955,6463,875,4564,745,1899,453,1412,518,105,99,Puerto Rico,Arecibo Municipio,99990,863,93186,1249,6804,1100,4738,940,2066,471,175,89
072,017,072,013,Puerto Rico,Barceloneta Municipio,22646,113,20460,588,1856,483,918,363,938,313,292,279,38,58,Puerto Rico,Arecibo Municipio,99990,863,93186,1249,6804,1100,4738,940,2066,471,111,136
072,021,072,013,Puerto Rico,Bayamón Municipio,218415,278,196841,1398,19372,1322,10625,928,8747,867,1942,405,260,152,Puerto Rico,Arecibo Municipio,99990,863,93186,1249,6804,1100,4738,940,2066,471,64,49
072,025,072,013,Puerto Rico,Caguas Municipio,141357,220,129604,1129,10775,1085,7447,1003,3328,715,793,293,185,124,Puerto Rico,Arecibo Municipio,99990,863,93186,1249,6804,1100,4738,940,2066,471,85,104
072,027,072,013,Puerto Rico,Camuy Municipio,39022,118,37379,452,1442,489,790,262,652,378,195,239,6,9,Puerto Rico,Arecibo Municipio,99990,863,93186,1249,6804,1100,4738,940,2066,471,31,48
072,029,072,013,Puerto Rico,Canóvanas Municipio,46503,208,42639,722,3544,705,1768,512,1776,477,197,106,123,198,Puerto Rico,Arecibo Municipio,99990,863,93186,1249,6804,1100,4738,940,2066,471,87,139
072,031,072,013,Puerto Rico,Carolina Municipio,185139,265,167725,1433,15572,1385,9516,1026,6056,793,1490,389,352,163,Puerto Rico,Arecibo Municipio,99990,863,93186,1249,6804,1100,4738,940,2066,471,64,59
072,039,072,013,Puerto Rico,Ciales Municipio,20361,94,19153,337,1054,302,860,301,194,90,143,95,11,18,Puerto Rico,Arecibo Municipio,99990,863,93186,1249,6804,1100,4738,940,2066,471,14,22
072,054,072,013,Puerto Rico,Florida Municipio,15444,128,14026,539,1278,466,945,406,333,213,140,185,,,Puerto Rico,Arecibo Municipio,99990,863,93186,1249,6804,1100,4738,940,2066,471,39,64
072,061,072,013,Puerto Rico,Guaynabo Municipio,101679,209,93765,1073,6377,1011,2522,493,3855,792,1140,385,397,243,Puerto Rico,Arecibo Municipio,99990,863,93186,1249,6804,1100,4738,940,2066,471,121,97
072,065,072,013,Puerto Rico,Hatillo Municipio,42417,195,40315,590,1959,580,1349,450,610,314,143,108,,,Puerto Rico,Arecibo Municipio,99990,863,93186,1249,6804,1100,4738,940,2066,471,38,42
072,067,072,013,Puerto Rico,Hormigueros Municipio,17371,84,16040,387,1213,357,607,267,606,253,118,103,,,Puerto Rico,Arecibo Municipio,99990,863,93186,1249,6804,1100,4738,940,2066,471,32,47
072,069,072,013,Puerto Rico,Humacao Municipio,59966,171,55358,749,4125,683,2360,515,1765,499,389,199,94,76,Puerto Rico,Arecibo Municipio,99990,863,93186,1249,6804,1100,4738,940,2066,471,13,22
072,071,072,013,Puerto Rico,Isabela Municipio,47192,147,44836,556,1748,502,1368,472,380,188,608,328,,,Puerto Rico,Arecibo Municipio,99990,863,93186,1249,6804,1100,4738,940,2066,471,16,24
072,073,072,013,Puerto Rico,Jayuya Municipio,18129,99,16665,455,1318,431,985,351,333,234,146,135,,,Puerto Rico,Arecibo Municipio,99990,863,93186,1249,6804,1100,4738,940,2066,471,9,15
072,081,072,013,Puerto Rico,Lares Municipio,37356,112,34672,647,2423,620,1887,514,536,279,250,213,11,18,Puerto Rico,Arecibo Municipio,99990,863,93186,1249,6804,1100,4738,940,2066,471,137,189
072,091,072,013,Puerto Rico,Manatí Municipio,48917,194,47306,428,1226,337,827,251,399,215,380,166,5,8,Puerto Rico,Arecibo Municipio,99990,863,93186,1249,6804,1100,4738,940,2066,471,54,57
072,097,072,013,Puerto Rico,Mayagüez Municipio,92755,181,83516,993,7973,941,5129,841,2844,518,985,348,281,142,Puerto Rico,Arecibo Municipio,99990,863,93186,1249,6804,1100,4738,940,2066,471,111,90
072,099,072,013,Puerto Rico,Moca Municipio,43739,183,40092,771,3072,774,2009,708,1063,414,541,353,34,52,Puerto Rico,Arecibo Municipio,99990,863,93186,1249,6804,1100,4738,940,2066,471,105,162
072,101,072,013,Puerto Rico,Morovis Municipio,32188,161,30890,539,1101,485,541,360,560,307,197,192,,,Puerto Rico,Arecibo Municipio,99990,863,93186,1249,6804,1100,4738,940,2066,471,101,138
072,107,072,013,Puerto Rico,Orocovis Municipio,24587,85,22631,458,1632,383,1244,349,388,188,272,169,52,83,Puerto Rico,Arecibo Municipio,99990,863,93186,1249,6804,1100,4738,940,2066,471,28,42
072,113,072,013,Puerto Rico,Ponce Municipio,178070,278,158364,1532,16871,1366,12915,1260,3956,578,2397,494,438,237,Puerto Rico,Arecibo Municipio,99990,863,93186,1249,6804,1100,4738,940,2066,471,152,103
072,115,072,013,Puerto Rico,Quebradillas Municipio,27583,141,26635,491,805,393,583,336,222,149,143,136,,,Puerto Rico,Arecibo Municipio,99990,863,93186,1249,6804,1100,4738,940,2066,471,74,81
072,125,072,013,Puerto Rico,San Germán Municipio,37208,145,34249,580,2540,567,1850,546,690,241,350,182,69,66,Puerto Rico,Arecibo Municipio,99990,863,93186,1249,6804,1100,4738,940,2066,471,78,127
072,127,072,013,Puerto Rico,San Juan Municipio,419840,413,368481,2301,45456,2127,30902,1756,14554,1220,3799,652,2104,387,Puerto Rico,Arecibo Municipio,99990,863,93186,1249,6804,1100,4738,940,2066,471,238,130
072,137,072,013,Puerto Rico,Toa Baja Municipio,93804,223,87046,890,6162,856,3287,697,2875,595,560,264,36,55,Puerto Rico,Arecibo Municipio,99990,863,93186,1249,6804,1100,4738,940,2066,471,40,64
072,143,072,013,Puerto Rico,Vega Alta Municipio,39049,131,37280,405,1582,398,368,153,1214,362,175,105,12,18,Puerto Rico,Arecibo Municipio,99990,863,93186,1249,6804,1100,4738,940,2066,471,40,63
072,145,072,013,Puerto Rico,Vega Baja Municipio,63674,186,62596,322,863,252,478,140,385,193,196,92,19,29,Puerto Rico,Arecibo Municipio,99990,863,93186,1249,6804,1100,4738,940,2066,471,9,16
072,019,072,015,Puerto Rico,Barranquitas Municipio,29973,150,28348,509,1502,459,775,335,727,362,102,61,21,36,Puerto Rico,Arroyo Municipio,18787,425,17002,570,1785,507,1149,449,636,270,31,39
072,021,072,015,Puerto Rico,Bayamón Municipio,218415,278,196841,1398,19372,1322,10625,928,8747,867,1942,405,260,152,Puerto Rico,Arroyo Municipio,18787,425,17002,570,1785,507,1149,449,636,270,31,50
072,031,072,015,Puerto Rico,Carolina Municipio,185139,265,167725,1433,15572,1385,9516,1026,6056,793,1490,389,352,163,Puerto Rico,Arroyo Municipio,18787,425,17002,570,1785,507,1149,449,636,270,26,42
072,057,072,015,Puerto Rico,Guayama Municipio,44836,127,41322,756,2952,636,1954,499,998,386,562,280,,,Puerto Rico,Arroyo Municipio,18787,425,17002,570,1785,507,1149,449,636,270,157,160
072,061,072,015,Puerto Rico,Guaynabo Municipio,101679,209,93765,1073,6377,1011,2522,493,3855,792,1140,385,397,243,Puerto Rico,Arroyo Municipio,18787,425,17002,570,1785,507,1149,449,636,270,32,51
072,095,072,015,Puerto Rico,Maunabo Municipio,12548,62,12237,151,224,112,76,61,148,85,87,61,,,Puerto Rico,Arroyo Municipio,18787,425,17002,570,1785,507,1149,449,636,270,8,14
072,101,072,015,Puerto Rico,Morovis Municipio,32188,161,30890,539,1101,485,541,360,560,307,197,192,,,Puerto Rico,Arroyo Municipio,18787,425,17002,570,1785,507,1149,449,636,270,46,71
072,109,072,015,Puerto Rico,Patillas Municipio,19779,98,18559,348,982,346,744,321,238,115,219,129,19,31,Puerto Rico,Arroyo Municipio,18787,425,17002,570,1785,507,1149,449,636,270,71,66
072,113,072,015,Puerto Rico,Ponce Municipio,178070,278,158364,1532,16871,1366,12915,1260,3956,578,2397,494,438,237,Puerto Rico,Arroyo Municipio,18787,425,17002,570,1785,507,1149,449,636,270,75,54
072,123,072,015,Puerto Rico,Salinas Municipio,31892,79,29486,546,1925,457,1505,403,420,254,471,235,10,15,Puerto Rico,Arroyo Municipio,18787,425,17002,570,1785,507,1149,449,636,270,16,19
072,127,072,015,Puerto Rico,San Juan Municipio,419840,413,368481,2301,45456,2127,30902,1756,14554,1220,3799,652,2104,387,Puerto Rico,Arroyo Municipio,18787,425,17002,570,1785,507,1149,449,636,270,28,44
072,139,072,015,Puerto Rico,Trujillo Alto Municipio,85012,163,76648,1053,7234,930,3230,688,4004,733,1013,381,117,97,Puerto Rico,Arroyo Municipio,18787,425,17002,570,1785,507,1149,449,636,270,115,179
072,013,072,017,Puerto Rico,Arecibo Municipio,101416,241,93186,1249,7337,1107,4738,940,2599,567,876,310,17,27,Puerto Rico,Barceloneta Municipio,21918,517,20460,588,1458,440,918,363,540,227,89,84
072,021,072,017,Puerto Rico,Bayamón Municipio,218415,278,196841,1398,19372,1322,10625,928,8747,867,1942,405,260,152,Puerto Rico,Barceloneta Municipio,21918,517,20460,588,1458,440,918,363,540,227,37,40
072,023,072,017,Puerto Rico,Cabo Rojo Municipio,52531,127,48666,734,3240,621,2264,586,976,297,448,198,177,143,Puerto Rico,Barceloneta Municipio,21918,517,20460,588,1458,440,918,363,540,227,38,59
072,029,072,017,Puerto Rico,Canóvanas Municipio,46503,208,42639,722,3544,705,1768,512,1776,477,197,106,123,198,Puerto Rico,Barceloneta Municipio,21918,517,20460,588,1458,440,918,363,540,227,10,17
072,054,072,017,Puerto Rico,Florida Municipio,15444,128,14026,539,1278,466,945,406,333,213,140,185,,,Puerto Rico,Barceloneta Municipio,21918,517,20460,588,1458,440,918,363,540,227,89,105
072,091,072,017,Puerto Rico,Manatí Municipio,48917,194,47306,428,1226,337,827,251,399,215,380,166,5,8,Puerto Rico,Barceloneta Municipio,21918,517,20460,588,1458,440,918,363,540,227,19,30
072,097,072,017,Puerto Rico,Mayagüez Municipio,92755,181,83516,993,7973,941,5129,841,2844,518,985,348,281,142,Puerto Rico,Barceloneta Municipio,21918,517,20460,588,1458,440,918,363,540,227,13,22
072,107,072,017,Puerto Rico,Orocovis Municipio,24587,85,22631,458,1632,383,1244,349,388,188,272,169,52,83,Puerto Rico,Barceloneta Municipio,21918,517,20460,588,1458,440,918,363,540,227,30,48
072,113,072,017,Puerto Rico,Ponce Municipio,178070,278,158364,1532,16871,1366,12915,1260,3956,578,2397,494,438,237,Puerto Rico,Barceloneta Municipio,21918,517,20460,588,1458,440,918,363,540,227,24,27
072,127,072,017,Puerto Rico,San Juan Municipio,419840,413,368481,2301,45456,2127,30902,1756,14554,1220,3799,652,2104,387,Puerto Rico,Barceloneta Municipio,21918,517,20460,588,1458,440,918,363,540,227,36,59
072,131,072,017,Puerto Rico,San Sebastián Municipio,47004,140,42257,988,4098,990,3043,766,1055,459,638,228,11,18,Puerto Rico,Barceloneta Municipio,21918,517,20460,588,1458,440,918,363,540,227,80,132
072,135,072,017,Puerto Rico,Toa Alta Municipio,78628,215,75384,876,3042,802,1191,460,1851,692,174,119,28,23,Puerto Rico,Barceloneta Municipio,21918,517,20460,588,1458,440,918,363,540,227,54,84
072,145,072,017,Puerto Rico,Vega Baja Municipio,63674,186,62596,322,863,252,478,140,385,193,196,92,19,29,Puerto Rico,Barceloneta Municipio,21918,517,20460,588,1458,440,918,363,540,227,21,24
072,021,072,019,Puerto Rico,Bayamón Municipio,218415,278,196841,1398,19372,1322,10625,928,8747,867,1942,405,260,152,Puerto Rico,Barranquitas Municipio,29550,460,28348,509,1202,394,775,335,427,211,48,36
072,025,072,019,Puerto Rico,Caguas Municipio,141357,220,129604,1129,10775,1085,7447,1003,3328,715,793,293,185,124,Puerto Rico,Barranquitas Municipio,29550,460,28348,509,1202,394,775,335,427,211,99,155
072,031,072,019,Puerto Rico,Carolina Municipio,185139,265,167725,1433,15572,1385,9516,1026,6056,793,1490,389,352,163,Puerto Rico,Barranquitas Municipio,29550,460,28348,509,1202,394,775,335,427,211,30,50
072,035,072,019,Puerto Rico,Cayey Municipio,46824,144,42266,802,4192,809,3192,666,1000,440,312,176,54,46,Puerto Rico,Barranquitas Municipio,29550,460,28348,509,1202,394,775,335,427,211,55,55
072,043,072,019,Puerto Rico,Coamo Municipio,38984,143,36660,494,2056,492,1615,457,441,247,249,167,19,22,Puerto Rico,Barranquitas Municipio,29550,460,28348,509,1202,394,775,335,427,211,41,66
